NAME1,NAME2,TYPE,ID
ELLISSA EXCHANGE COMPANY,ELISSA EXCHANGE,C,12544
HASSAN AYASH EXCHANGE COMPANY,HASSAN AYAS PARTNER EXCHANGE CO,C,12545
HASSAN AYASH EXCHANGE COMPANY,AYASH XCHANGE CO.,C,12545
HASSAN AYASH EXCHANGE COMPANY,AYASH EXCHANGE COMPANY SARL,C,12545
HASSAN AYASH EXCHANGE COMPANY,MAKDESSI SAYRAFI COMPANY,C,12545
HASSAN AYASH EXCHANGE COMPANY,HASSANE AYASH EXCHANGE CO. SARL,C,12545
HASSAN AYASH EXCHANGE COMPANY,HASSAN AYACH EXCHANGE,C,12545
MACPAR MAKINA SAN VE TIC A.S.,MACPAR MAKINA,C,12550
STEP A.S.,STEP ISTANBUL,C,12551
STEP A.S.,STANDART TEKNIK PARCA SAN VE TIC A.S.,C,12551
STEP A.S.,STEP STANDARD TECHNICAL COMPONENTS INDUSTRY AND TRADING CORPORATION,C,12551
STEP A.S.,STANDARD TECHNICAL COMPONENT INDUSTRY AND TRADE COMPANY,C,12551
STEP A.S.,STEP S.A.,C,12551
MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI,MULTIMAT DOMESTIC AND FOREIGN TRADE MARKETING LTD.,C,12552
MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI,MULTIMAT TEHRAN,C,12552
MACHINE PARDAZAN CO.,MACHINE PARDAZAN LTD.,C,12554
MACHINE PARDAZAN CO.,MACHINE PARDAZAN CO. LTD.,C,12554
GREEN LEAF GENERAL TRADING LLC,GREEN LEAF TRADING LLC,C,12580
NEW ANSARI MONEY EXCHANGE,NEW ANSARI MONEY SERVICES PROVIDER,C,12581
NEW ANSARI MONEY EXCHANGE,NAWI ANSARI LTD,C,12581
NEW ANSARI MONEY EXCHANGE,NEW ANSARI COMPANY,C,12581
INTERCONTINENTAL BAUMASCHINEN UND NUTZFAHRZEUGE HANDELS GMBH,INTERCONTINENTAL BAUMASCHINEN,C,12602
SECT OF REVOLUTIONARIES,SEKHTA EPANASTATON,C,12605
SECT OF REVOLUTIONARIES,SEKTA EPANASTATON,C,12605
SECT OF REVOLUTIONARIES,SECTA EPANASTATON,C,12605
SECT OF REVOLUTIONARIES,REVOLUTIONARIES SECT,C,12605
SECT OF REVOLUTIONARIES,REBEL SECT,C,12605
SECT OF REVOLUTIONARIES,ARMED STRUGGLE FOR REVOLUTIONARY INDEPENDENCE SECT OF REVOLUTIONARIES,C,12605
GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION,GADDAFI INTERNATIONAL FOUNDATION FOR CHARITY ORGANISATIONS,C,12685
BANK OF EAST LAND,TONGBANG U'NHAENG,C,12696
BANK OF EAST LAND,TONGBANG BANK,C,12696
BANK OF EAST LAND,DONGBANG BANK,C,12696
SYRIAN GENERAL INTELLIGENCE DIRECTORATE,IDERAT AL-AMN AL-'AMM,C,12726
BASIJ RESISTANCE FORCE,SAZMAN-E MOGHAVEMAT-E BASIJ,C,12727
BASIJ RESISTANCE FORCE,BASIJ-E MELLI,C,12727
BASIJ RESISTANCE FORCE,BASEEJ,C,12727
BASIJ RESISTANCE FORCE,MOBILIZATION OF THE OPPRESSED ORGANIZATION,C,12727
BASIJ RESISTANCE FORCE,SAZMAN BASIJ MELLI,C,12727
BASIJ RESISTANCE FORCE,VAHED-E BASIJ-E MOSTAZAFEEN,C,12727
BASIJ RESISTANCE FORCE,BASIJ,C,12727
BASIJ RESISTANCE FORCE,ISLAMIC REVOLUTION GUARDS CORPS RESISTANCE FORCE,C,12727
BASIJ RESISTANCE FORCE,SAZEMAN-E BASIJ-E MOSTAZAFAN,C,12727
BASIJ RESISTANCE FORCE,VAHED-E BASIJ MOSTAZA'FEEN,C,12727
BASIJ RESISTANCE FORCE,NIROOYE MOGHAVEMATE BASIJ,C,12727
BASIJ RESISTANCE FORCE,NIRUYEH MOGHAVEMAT BASIJ,C,12727
BASIJ RESISTANCE FORCE,BASIJ RESISTANCE FORCES,C,12727
ARMY OF ISLAM,JAISH AL-ISLAM,C,12733
ARMY OF ISLAM,JAYSH AL-ISLAM,C,12733
SYRIAN AIR FORCE INTELLIGENCE,AIR FORCE INTELLIGENCE DIRECTORATE,C,12741
SYRIAN AIR FORCE INTELLIGENCE,IDARAT AL-MUKHABARAT AL-JAWIYYA,C,12741
SYRIAN NATIONAL SECURITY BUREAU,BA'ATH PARTY NATIONAL SECURITY BUREAU,C,12742
SYRIAN NATIONAL SECURITY BUREAU,MAKTAB AL-AMN AL-QAWMI,C,12742
SYRIAN MILITARY INTELLIGENCE DIRECTORATE,SHU'BAT AL-MUKHABARAT AL-'ASKARIYYA,C,12743
SYRIAN MILITARY INTELLIGENCE DIRECTORATE,SYRIAN MILITARY INTELLIGENCE,C,12743
CHAM HOLDING,CHAM INVESTMENT GROUP,C,12744
CHAM HOLDING,AL SHAM COMPANY,C,12744
CHAM HOLDING,SHAM HOLDING COMPANY SAL,C,12744
CHAM HOLDING,AL-SHAM COMPANY,C,12744
BENA PROPERTIES,BENA,C,12745
BENA PROPERTIES,BANNA PROPERTIES,C,12745
AL MASHREQ INVESTMENT FUND,AL MASHREK FUND,C,12746
AL MASHREQ INVESTMENT FUND,AL MASHREK HOLDING,C,12746
AL MASHREQ INVESTMENT FUND,AL MASHRIQ INVESTMENT FUND,C,12746
AL MASHREQ INVESTMENT FUND,AL MASHRIQ HOLDING,C,12746
CAUCASUS EMIRATE,IMIRAT KAVKAZ,C,12756
CAUCASUS EMIRATE,IMARAT KAVKAZ,C,12756
CAUCASUS EMIRATE,ISLAMIC EMIRATE OF THE CAUCASUS,C,12756
LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,IRAN'S LAW ENFORCEMENT FORCES,C,12763
LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,NIRUYIH INTIZAMIYEH JUMHURIYIH ISLAMIYIH IRAN,C,12763
LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,NAJA,C,12763
LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,IRANIAN POLICE,C,12763
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,MEHR EGHTESAD IRANIAN INVESTMENT COMPANY,C,12802
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,MEHR IRANIAN ECONOMY COMPANY,C,12802
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,MEHR IRANIAN ECONOMY INVESTMENTS,C,12802
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,TEJARAT TOSE'E EQTESADI IRANIAN,C,12802
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,MEHR EQTESAD IRANIAN INVESTMENT COMPANY,C,12802
TIDEWATER MIDDLE EAST CO.,TIDE WATER MIDDLE EAST MARINE SERVICE,C,12803
TIDEWATER MIDDLE EAST CO.,TIDEWATER CO. (MIDDLE EAST MARINE SERVICES),C,12803
TIDEWATER MIDDLE EAST CO.,TIDE WATER COMPANY,C,12803
TIDEWATER MIDDLE EAST CO.,FARAZ ROYAL QESHM LLC,C,12803
POLITICAL SECURITY DIRECTORATE,POLITICAL SECURITY DEPARTMENT,C,12813
POLITICAL SECURITY DIRECTORATE,IDARAT AL-'AMN AL-SIYYASI,C,12813
YAKUZA,BORYOKUDAN,C,12816
YAKUZA,GOKUDO,C,12816
HAMSHO INTERNATIONAL GROUP,HAMSHO GROUP INTERNATIONAL,C,12846
HAMSHO INTERNATIONAL GROUP,HAMSHO GROUP,C,12846
HAMSHO INTERNATIONAL GROUP,HAMSHO INTERNATIONAL,C,12846
HAMSHO INTERNATIONAL GROUP,HAMCHO INTERNATIONAL,C,12846
NAFTAN OAO,NAFTAN OJSC,C,12860
NAFTAN OAO,NAFTAN,C,12860
NAFTAN OAO,NAFTAN PROIZVODSTVENNOYE OBYEDINENYE,C,12860
NAFTAN OAO,NAFTAN PRODUCTION ASSOCIATION,C,12860
GRODNO AZOT OAO,GRODNO AZOT,C,12861
GRODNO AZOT OAO,GPO AZOT OJSC,C,12861
GRODNO AZOT OAO,GRODNESKOYE PROZVODSTVENNOYE OBYEDINENYE AZOT,C,12861
GRODNO AZOT OAO,RUP GRODNENSKOYE PO AZOT,C,12861
GRODNO AZOT OAO,RUP GPO AZOT,C,12861
GRODNO KHIMVOLOKNO OAO,JSC GRODNO KHIMVOLOKNO,C,12862
GRODNO KHIMVOLOKNO OAO,GRODNO KHIMVOLOKNO JSC,C,12862
GRODNO KHIMVOLOKNO OAO,GRODNO CHEMICAL FIBRE OJSC,C,12862
BELSHINA OAO,BELSHINA OJSC,C,12863
BELSHINA OAO,BELSHINA TYRE WORKS OAO,C,12863
BELSHINA OAO,JSC BELSHINA,C,12863
BELSHINA OAO,RUP BELORUSSKY SHINNY KOMBINAT BELSHINA,C,12863
SYRIAN COMPANY FOR OIL TRANSPORT,SYRIAN CRUDE OIL TRANSPORTATION COMPANY,C,12870
INDIAN MUJAHIDEEN,INDIAN MUJAHEDEEN,C,12914
INDIAN MUJAHIDEEN,INDIAN MUJAHIDIN,C,12914
INDIAN MUJAHIDEEN,ISLAMIC SECURITY FORCE-INDIAN MUJAHIDEEN (ISF-IM),C,12914
MAHAN AIR,MAHAN AIR CO.,C,12927
CONSPIRACY OF FIRE NUCLEI,CONSPIRACY OF THE NUCLEI OF FIRE,C,12928
CONSPIRACY OF FIRE NUCLEI,CONSPIRACY OF CELLS OF FIRE,C,12928
CONSPIRACY OF FIRE NUCLEI,SYNOMOSIA PYRINON TIS FOTIAS,C,12928
CONSPIRACY OF FIRE NUCLEI,THESSALONIKI-ATHENS FIRE NUCLEI CONSPIRACY,C,12928
REAL ESTATE BANK,REAL-ESTATE BANK,C,12932
NEKA NOVIN,NIKSA NIROU,C,12951
NEKA NOVIN,KIA NIROU,C,12951
NEKA NOVIN,BLOCK NIROU SUN CO,C,12951
NEKA NOVIN,BNSA CO,C,12951
NEKA NOVIN,NEKU NIROU TAVAN CO,C,12951
FULMEN GROUP,FULMEN COMPANY,C,12954
YASA PART,ARFA PAINT COMPANY,C,12956
YASA PART,ARFEH COMPANY,C,12956
YASA PART,FARASEPEHR ENGINEERING COMPANY,C,12956
YASA PART,HOSSEINI NEJAD TRADING CO.,C,12956
YASA PART,IRAN SAFFRON COMPANY,C,12956
YASA PART,IRANSAFFRON CO,C,12956
YASA PART,SHETAB G,C,12956
YASA PART,SHETAB GAMAN,C,12956
YASA PART,SHETAB TRADING,C,12956
YASA PART,Y.A.S. CO LTD.,C,12956
JUNIOR INTERNATIONAL S.A.,JUNIOR INTERNACIONAL S.A.,C,12976
"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.",DISDA,C,13009
AL-QA'IDA KURDISH BATTALIONS,KURDISTAN BRIGADES,C,13041
AL-QA'IDA KURDISH BATTALIONS,KURDISTAN BATTALION OF ISLAMIC STATE IN IRAQ,C,13041
AL-QA'IDA KURDISH BATTALIONS,KURDISTAN BRIGADE OF AL-QAEDA IN IRAQ,C,13041
YAMAGUCHI-GUMI,SIXTH YAMAGUCHI-GUMI,C,13071
YAMAGUCHI-GUMI,ROKUDAIME YAMAGUCHI-GUMI,C,13071
JEMMAH ANSHORUT TAUHID,JEMMAH ANSHARUT TAUHID,C,13098
JEMMAH ANSHORUT TAUHID,JEM'MAH ANSHARUT TAUHID,C,13098
JEMMAH ANSHORUT TAUHID,JAMAAH ANSHARUT TAUHID,C,13098
JEMMAH ANSHORUT TAUHID,JAMA'AH ANSHARUT TAUHID,C,13098
JEMMAH ANSHORUT TAUHID,LASKAR 99,C,13098
GENERAL ORGANIZATION OF RADIO AND TV,SYRIAN DIRECTORATE GENERAL OF RADIO & TELEVISION EST,C,13100
GENERAL ORGANIZATION OF RADIO AND TV,GENERAL RADIO AND TELEVISION CORPORATION,C,13100
GENERAL ORGANIZATION OF RADIO AND TV,RADIO AND TELEVISION CORPORATION,C,13100
GENERAL ORGANIZATION OF RADIO AND TV,RTV SYRIA,C,13100
POUYA AIR,YAS AIR KISH,C,13109
POUYA AIR,YASAIR CARGO AIRLINE,C,13109
POUYA AIR,POUYA AIRLINES,C,13109
POUYA AIR,YAS AIR,C,13109
POUYA AIR,PARS AVIATION SERVICES COMPANY,C,13109
"IRAN MARINE INDUSTRIAL COMPANY, SADRA",IRAN MARINE INDUSTRIAL COMPANY SSA,C,13115
"IRAN MARINE INDUSTRIAL COMPANY, SADRA",IRAN SADRA,C,13115
"IRAN MARINE INDUSTRIAL COMPANY, SADRA",SHERKATE SANATI DARYAI IRAN,C,13115
"IRAN MARINE INDUSTRIAL COMPANY, SADRA",IRAN SHIP BUILDING CO.,C,13115
"IRAN MARINE INDUSTRIAL COMPANY, SADRA",SADRA,C,13115
SYRIA INTERNATIONAL ISLAMIC BANK,SYRIAN INTERNATIONAL ISLAMIC BANK,C,13122
SYRIA INTERNATIONAL ISLAMIC BANK,SIIB,C,13122
NEW AHMADI LTD.,NEW AHMADI COMPANY LTD,C,13128
NEW AHMADI LTD.,NEW AHMADY LTD,C,13128
MOHAMMAD WALI MONEY EXCHANGE,NEW AHMADY LTD. KANDAHAR,C,13129
EGHTESAD NOVIN BANK,BANK-E EGHTESAD NOVIN,C,13131
EGHTESAD NOVIN BANK,EN BANK PJSC,C,13131
EGHTESAD NOVIN BANK,BANK EGHTESAD NOVIN,C,13131
PASARGAD BANK,BANK-E PASARGAD,C,13133
PASARGAD BANK,BANK PASARGAD,C,13133
KARAFARIN BANK,BANK-E KARAFARIN,C,13134
SAMAN BANK,BANK-E SAMAN,C,13135
SARMAYEH BANK,BANK-E SARMAYEH,C,13136
SARMAYEH BANK,BANK SARMAYEH,C,13136
TAT BANK,BANK-E TAT,C,13137
HEKMAT IRANIAN BANK,BANK-E HEKMAT IRANIAN,C,13140
HEKMAT IRANIAN BANK,BANK HEKMAT IRANIAN,C,13140
TOURISM BANK,BANK-E GARDESHGARI,C,13141
TOURISM BANK,GARDESHGARI BANK,C,13141
IRAN ZAMIN BANK,BANK-E IRAN ZAMIN,C,13142
MEHR IRAN CREDIT UNION BANK,BANK-E GHARZOLHASANEH MEHR IRAN,C,13143
MEHR IRAN CREDIT UNION BANK,GHARZOLHASANEH MEHR IRAN BANK,C,13143
TOSEE TAAVON BANK,BANK-E TOSE'E TA'AVON,C,13145
TOSEE TAAVON BANK,COOPERATIVE DEVELOPMENT BANK,C,13145
TOSEE TAAVON BANK,TOSE'E TA'AVON BANK,C,13145
ISLAMIC REGIONAL COOPERATION BANK,BANK-E TAAWON MANTAGHEEY-E ESLAMI,C,13146
ISLAMIC REGIONAL COOPERATION BANK,REGIONAL COOPERATION OF THE ISLAMIC BANK FOR DEVELOPMENT AND INVESTMENT,C,13146
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,DANESHGAH-E SANA'TI-YE MALEK-E ASHTAR,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK ASHTAR UNIVERSITY,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK-E ASHTAR UNIVERSITY,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK ASHTAR INDUSTRIAL UNIVERSITY,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK-E ASHTAR TECHNICAL UNIVERSITY,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK ASHTAR AVIATION UNIVERSTIY COMPLEX,C,13152
MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,MALEK ASHTAR UNIVERSITY OF DEFENSE TECHNOLOGY,C,13152
MINISTRY OF DEFENSE LOGISTICS EXPORT,MINISTRY OF DEFENSE LEGION EXPORT,C,13156
MINISTRY OF DEFENSE LOGISTICS EXPORT,MODLEX,C,13156
ABDALLAH AZZAM BRIGADES,ABDULLAH AZZAM BRIGADES,C,13168
ABDALLAH AZZAM BRIGADES,ZIYAD AL-JARRAH BATTALIONS OF THE ABDULLAH AZZAM BRIGADES,C,13168
ABDALLAH AZZAM BRIGADES,YUSUF AL-'UYAYRI BATTALIONS OF THE ABDULLAH AZZAM BRIGADES,C,13168
ABDALLAH AZZAM BRIGADES,MARWAN HADID BRIGADES,C,13168
ABDALLAH AZZAM BRIGADES,MARWAN HADID BRIGADE,C,13168
"I&S HOLDING COMPANY, S.A.","I AND S HOLDING COMPANY, S.A.",C,13356
"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.","COMBUSERVICIOS LOS TRES RIOS, S.A. DE C.V.",C,13365
SYRONICS,SYRIAN ARAB CO. FOR ELECTRONIC INDUSTRIES,C,13374
C.I. DEL ISTMO S.A.S.,COMERCIALIZADORA INTERNACIONAL DEL ITSMO S.A.,C,13378
C.I. DEL ISTMO S.A.S.,C.I. DEL ISTMO S.A.,C,13378
HANDASIEH,ORGANIZATION FOR ENGINEERING INDUSTRIES,C,13387
"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.","GASOLINERAS LA VILLA, S.A. DE C.V.",C,13405
"GRUPO CINJAB, S.A. DE C.V.",PROVENZA RESIDENCIAL,C,13419
"GRUPO IMPERGOZA, S.A. DE C.V.",LA TIJERA PARQUE INDUSTRIAL,C,13420
"GRUPO IMPERGOZA, S.A. DE C.V.",PROVENZA CENTER,C,13420
"PETROBARRANCOS, S.A. DE C.V.","SERVICIOS Y GASOLINERAS BARRANCOS, S.A. DE C.V.",C,13421
TRANSPORTES J.L. CORDON,OBRA CIVIL Y CARRETERAS,C,13432
ADMINISTRADORA DEL ORIENTE,HOTEL REGENTE,C,13434
ADMINISTRADORA DEL ORIENTE,ESTACION GUADALUPE,C,13434
IMPORTADORA Y EXPORTADORA LORENZANA,"IMPORTADORA LORENZANA, S.A.",C,13435
"INVERSIONES IRIS MANUELA, S.A.",SERVICENTRO DEL LAGO,C,13436
"INVERSIONES IRIS MANUELA, S.A.",SERVIFIESTAS ELEGANCE,C,13436
PENTANE CHEMISTRY INDUSTRIES,PENTANE CHEMISTRY INDUSTRIES COMPANY,C,13439
PENTANE CHEMISTRY INDUSTRIES,PENTANE CHEMISTRY INDUSTRY COMPANY,C,13439
PENTANE CHEMISTRY INDUSTRIES,PENTANE CHEMISTRY,C,13439
SYRIAN ARAB AIRLINES,SYRIANAIR,C,13440
SYRIAN ARAB AIRLINES,SYRIAN AIR,C,13440
"BUENOS AIRES SERVICIOS, S.A. DE C.V.","GASOLINERA MULTILOMAS, S.A. DE C.V.",C,13446
"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.","GASOLINERA LA CANADA, S.A. DE C.V.",C,13465
"GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.","GASOLINERA RECURSOS HIDRAULICOS, S.A. DE C.V.",C,13466
ROSHAN MONEY EXCHANGE,ROSHAN SHIRKAT,C,15005
ROSHAN MONEY EXCHANGE,ROSHAN SARAFI,C,15005
ROSHAN MONEY EXCHANGE,ROSHAN TRADING COMPANY,C,15005
ROSHAN MONEY EXCHANGE,RUSHAAN TRADING COMPANY,C,15005
ROSHAN MONEY EXCHANGE,MAULAWI AHMED SHAH HAWALA,C,15005
ROSHAN MONEY EXCHANGE,MULLAH AHMED SHAH HAWALA,C,15005
ROSHAN MONEY EXCHANGE,HAJI AHMAD SHAH HAWALA,C,15005
ROSHAN MONEY EXCHANGE,AHMAD SHAH HAWALA,C,15005
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI KHAIRULLAH-HAJI SATTAR SARAFI,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI KHAIRULLAH AND ABDUL SATTAR AND COMPANY,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI KHAIRULLAH MONEY EXCHANGE,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI KHAIR ULLAH MONEY SERVICE,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI SALAM HAWALA,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI HAKIM HAWALA,C,15006
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,HAJI ALIM HAWALA,C,15006
"SERVICIOS CHULAVISTA, S.A. DE C.V.","GASOLINERA EL CRUCERO LAS TORRES, S.A. DE C.V.",C,15014
INFORMATION SYSTEMS IRAN,ISIRAN,C,15096
ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY CENTER,AICTC,C,15098
DIGITAL MEDIA LAB,DML,C,15099
MOBILE VALUE-ADDED SERVICES LABORATORY,VALUE-ADDED SERVICES LABORATORY VASL,C,15100
D'S SUPERMARKET COMPANY LTD.,D'S SUPERSTORE,C,15113
NATIONAL IRANIAN TANKER COMPANY LLC,NATIONAL IRANIAN TANKER COMPANY LLC SHARJAH BRANCH,C,15118
NATIONAL IRANIAN TANKER COMPANY LLC,NITC SHARJAH,C,15118
N.I.T.C. REPRESENTATIVE OFFICE,NATIONAL IRANIAN TANKER COMPANY,C,15119
PROTON PETROCHEMICALS SHIPPING LIMITED,PROTON SHIPPING CO,C,15122
MINAB SHIPPING COMPANY LIMITED,MIGHAT SHIPPING COMPANY LIMITED,C,15142
CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,TECHNOLOGY COOPERATION OFFICE,C,15148
CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,OFFICE OF SCIENTIFIC AND TECHNICAL COOPERATION,C,15148
CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,PRESIDENCY OFFICE OF SCIENTIFIC AND INDUSTRIAL STUDIES,C,15148
CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,OFFICE OF SCIENTIFIC AND INDUSTRIAL STUDIES,C,15148
AUTO PARTES HANDAL S. DE R.L. DE C.V.,SUPERTIENDAS & AUTO PARTES HANDAL,C,15182
AUTO PARTES HANDAL S. DE R.L. DE C.V.,APH S. DE R.L. DE C.V.,C,15182
SUPERTIENDAS HANDAL S. DE R.L.,SUPERTIENDAS & AUTO PARTES HANDAL,C,15184
J & E S. DE R.L. DE C.V.,CLEOPATRA'S,C,15187
RANCHO LA HERRADURA,RANCHO LA HERADURA,C,15188
DREX TECHNOLOGIES S.A.,DREX TECHNOLOGIES,C,15217
"SOCIALIKA RENTAS Y CATERING, S.A. DE C.V.",TERRAZA 9140,C,15342
MS-13,MARA SALVATRUCHA,C,15412
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,WAQFIYA RI'AYA AL-ISRA AL-LIBNANIYA WA AL-FALASTINIYA,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,AL WAQFIYA AL USRAH AL FILASTINIA,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,AL-WAQFIYYAH FOR THE FAMILIES OF THE MARTYRS AND DETAINEES IN LEBANON,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,AL-WAQFIYA ASSOCIATION,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,WAKFIA RAAIA ALASRA ALFALESTINIA WALLBANANIA,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,WELFARE OF THE PALESTINIAN AND LEBANESE FAMILY CARE,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,THE ASSOCIATION FOR THE WELFARE OF PALESTINIAN AND LEBANESE FAMILIES,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,PALESTINIAN AND LEBANESE FAMILIES WELFARE TRUST,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,THE PALESTINIAN AND LEBANESE FAMILIES WELFARE ASSOCIATION,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,WELFARE ASSOCIATION FOR PALESTINIAN AND LEBANESE FAMILIES,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,THE ASSOCIATION TO DEAL WITH PALESTINIAN AND LEBANESE PRISONERS,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,ENDOWMENT FOR CARE OF LEBANESE AND PALESTINIAN FAMILIES,C,15492
WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,LEBANESE AND PALESTINIAN FAMILIES ENTITLEMENT,C,15492
AL-QUDS INTERNATIONAL FOUNDATION,AL QUDS INTERNATIONAL INSTITUTION,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,AL QUDS INSTITUTE,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,AL-QUDS FOUNDATION,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,INTERNATIONAL AL QUDS INSTITUTE,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,THE INTERNATIONAL AL QUDS FOUNDATION,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,MU'ASSASAT AL-QUDS,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,JERUSALEM INTERNATIONAL FOUNDATION,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,JERUSALEM INTERNATIONAL ESTABLISHMENT,C,15493
AL-QUDS INTERNATIONAL FOUNDATION,INTERNATIONAL JERUSALEM FOUNDATION,C,15493
"DESARROLLOS EVEREST, S.A. DE C.V.",RESIDENCIAL DEL LAGO,C,15521
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAGHYATOLLAH MEDICAL SCIENCES UNIVERSITY,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAGIATOLLAH MEDICAL SCIENCES UNIVERSITY,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAGHIATOLLAH MEDICAL SCIENCES UNIVERSITY,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAQYATOLLAH MEDICAL SCIENCES UNIVERSITY,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAQIYATALLAH MEDICAL SCIENCES UNIVERSITY,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAQIYATALLAH UNIVERSITY OF MEDICAL SCIENCES,C,15536
BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,BAQIATOLLAH MEDICAL SCIENCES UNIVERSITY,C,15536
IMAM HOSSEIN UNIVERSITY,IMAM HUSSEIN UNIVERSITY,C,15537
IMAM HOSSEIN UNIVERSITY,IHU,C,15537
IMAM HOSSEIN UNIVERSITY,IMAAM HOSSEIN UNIVERSITY,C,15537
IMAM HOSSEIN UNIVERSITY,IMAM HOSEYN UNIVERSITY,C,15537
IMAM HOSSEIN UNIVERSITY,IMAM HOSSEIN UNIVERSITY COMPLEX,C,15537
IMAM HOSSEIN UNIVERSITY,EMAM HOSEYN COMPREHENSIVE UNIVERSITY,C,15537
IMAM HOSSEIN UNIVERSITY,UNIVERSITY OF IMAM HOSEYN,C,15537
PRESS SUPERVISORY BOARD,IRANIAN PRESS SUPERVISORY BOARD,C,15543
AMNAFZAR GOSTAR-E SHARIF,AMNAFZAR,C,15544
AMNAFZAR GOSTAR-E SHARIF,AMNAFZAR CORPORATION,C,15544
AMNAFZAR GOSTAR-E SHARIF,SHARIF SECUREWARE,C,15544
PEYKASA,PEYKASA MESSAGE-WARE CO.,C,15547
